"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
0.000000, 2023-08-13T20:00:23.544Z, 50.078010, -122.951228, 1678.603000, 0.074000, 0.100000, 3, 355
58.882353, 2023-08-13T20:00:23.602Z, 50.078010, -122.951229, 1678.587000, 0.085000, 0.110000, 3, 355
117.764706, 2023-08-13T20:00:23.661Z, 50.078010, -122.951229, 1678.550000, 0.036000, 0.120000, 3, 355
176.647059, 2023-08-13T20:00:23.720Z, 50.078011, -122.951230, 1678.535000, 0.131000, 0.090000, 3, 355
235.529412, 2023-08-13T20:00:23.779Z, 50.078011, -122.951230, 1678.567000, 0.116000, 0.150000, 3, 355
294.411765, 2023-08-13T20:00:23.838Z, 50.078011, -122.951229, 1678.567000, 0.104000, 0.150000, 3, 355
353.294118, 2023-08-13T20:00:23.897Z, 50.078011, -122.951230, 1678.532000, 0.104000, 0.140000, 3, 355
412.176471, 2023-08-13T20:00:23.956Z, 50.078011, -122.951230, 1678.522000, 0.136000, 0.130000, 3, 355
471.058824, 2023-08-13T20:00:24.015Z, 50.078011, -122.951231, 1678.483000, 0.119000, 0.160000, 3, 355
529.941176, 2023-08-13T20:00:24.073Z, 50.078011, -122.951231, 1678.453000, 0.137000, 0.140000, 3, 355
588.823529, 2023-08-13T20:00:24.132Z, 50.078011, -122.951232, 1678.420000, 0.107000, 0.160000, 3, 355
647.705882, 2023-08-13T20:00:24.191Z, 50.078011, -122.951233, 1678.395000, 0.087000, 0.140000, 3, 355
706.588235, 2023-08-13T20:00:24.250Z, 50.078011, -122.951234, 1678.358000, 0.116000, 0.120000, 3, 355
765.470588, 2023-08-13T20:00:24.309Z, 50.078011, -122.951234, 1678.317000, 0.113000, 0.150000, 3, 355
824.352941, 2023-08-13T20:00:24.368Z, 50.078011, -122.951235, 1678.273000, 0.112000, 0.150000, 3, 355
883.235294, 2023-08-13T20:00:24.427Z, 50.078011, -122.951237, 1678.213000, 0.157000, 0.150000, 3, 355
942.117647, 2023-08-13T20:00:24.486Z, 50.078011, -122.951237, 1678.161000, 0.152000, 0.180000, 3, 355
1001.000000, 2023-08-13T20:00:25.799Z, 50.078011, -122.951238, 1678.117000, 0.155000, 0.180000, 3, 362
1053.684211, 2023-08-13T20:00:25.851Z, 50.078011, -122.951239, 1678.061000, 0.158000, 0.180000, 3, 362
1106.368421, 2023-08-13T20:00:25.904Z, 50.078011, -122.951240, 1678.034000, 0.131000, 0.180000, 3, 362
1159.052632, 2023-08-13T20:00:25.957Z, 50.078011, -122.951239, 1677.979000, 0.012000, 0.160000, 3, 362
1211.736842, 2023-08-13T20:00:26.009Z, 50.078011, -122.951240, 1677.927000, 0.133000, 0.070000, 3, 362
1264.421053, 2023-08-13T20:00:26.062Z, 50.078011, -122.951241, 1677.908000, 0.115000, 0.150000, 3, 362
1317.105263, 2023-08-13T20:00:26.115Z, 50.078011, -122.951241, 1677.886000, 0.028000, 0.130000, 3, 362
1369.789474, 2023-08-13T20:00:26.167Z, 50.078010, -122.951242, 1677.848000, 0.092000, 0.080000, 3, 362
1422.473684, 2023-08-13T20:00:26.220Z, 50.078010, -122.951242, 1677.816000, 0.058000, 0.120000, 3, 362
1475.157895, 2023-08-13T20:00:26.273Z, 50.078010, -122.951243, 1677.807000, 0.014000, 0.090000, 3, 362
1527.842105, 2023-08-13T20:00:26.325Z, 50.078011, -122.951243, 1677.750000, 0.017000, 0.070000, 3, 362
1580.526316, 2023-08-13T20:00:26.378Z, 50.078010, -122.951243, 1677.728000, 0.120000, 0.060000, 3, 362
1633.210526, 2023-08-13T20:00:26.431Z, 50.078010, -122.951243, 1677.713000, 0.164000, 0.130000, 3, 362
1685.894737, 2023-08-13T20:00:26.483Z, 50.078011, -122.951243, 1677.678000, 0.137000, 0.170000, 3, 362
1738.578947, 2023-08-13T20:00:26.536Z, 50.078011, -122.951244, 1677.663000, 0.123000, 0.140000, 3, 362
1791.263158, 2023-08-13T20:00:26.589Z, 50.078011, -122.951244, 1677.658000, 0.255000, 0.130000, 3, 362
1843.947368, 2023-08-13T20:00:26.641Z, 50.078010, -122.951244, 1677.666000, 0.056000, 0.260000, 3, 362
1896.631579, 2023-08-13T20:00:26.694Z, 50.078010, -122.951244, 1677.642000, 0.115000, 0.080000, 3, 362
1949.315789, 2023-08-13T20:00:26.747Z, 50.078010, -122.951244, 1677.626000, 0.017000, 0.130000, 3, 362
2002.000000, 2023-08-13T20:00:26.844Z, 50.078010, -122.951244, 1677.614000, 0.032000, 0.050000, 3, 355
2060.882353, 2023-08-13T20:00:26.902Z, 50.078010, -122.951244, 1677.552000, 0.135000, 0.060000, 3, 355
2119.764706, 2023-08-13T20:00:26.961Z, 50.078010, -122.951245, 1677.516000, 0.067000, 0.140000, 3, 355
2178.647059, 2023-08-13T20:00:27.020Z, 50.078010, -122.951245, 1677.492000, 0.140000, 0.070000, 3, 355
2237.529412, 2023-08-13T20:00:27.079Z, 50.078010, -122.951245, 1677.493000, 0.131000, 0.140000, 3, 355
2296.411765, 2023-08-13T20:00:27.138Z, 50.078010, -122.951246, 1677.483000, 0.123000, 0.130000, 3, 355
2355.294118, 2023-08-13T20:00:27.197Z, 50.078011, -122.951246, 1677.458000, 0.182000, 0.130000, 3, 355
2414.176471, 2023-08-13T20:00:27.256Z, 50.078011, -122.951247, 1677.458000, 0.252000, 0.180000, 3, 355
2473.058824, 2023-08-13T20:00:27.315Z, 50.078011, -122.951247, 1677.420000, 0.192000, 0.250000, 3, 355
2531.941176, 2023-08-13T20:00:27.373Z, 50.078013, -122.951248, 1677.496000, 0.201000, 0.190000, 3, 355
2590.823529, 2023-08-13T20:00:27.432Z, 50.078013, -122.951249, 1677.526000, 0.285000, 0.210000, 3, 355
2649.705882, 2023-08-13T20:00:27.491Z, 50.078014, -122.951249, 1677.537000, 0.427000, 0.290000, 3, 355
2708.588235, 2023-08-13T20:00:27.550Z, 50.078015, -122.951250, 1677.579000, 0.551000, 0.430000, 3, 355
2767.470588, 2023-08-13T20:00:27.609Z, 50.078015, -122.951250, 1677.537000, 0.553000, 0.560000, 3, 355
2826.352941, 2023-08-13T20:00:27.668Z, 50.078016, -122.951250, 1677.488000, 0.498000, 0.560000, 3, 355
2885.235294, 2023-08-13T20:00:27.727Z, 50.078016, -122.951250, 1677.489000, 0.470000, 0.500000, 3, 355
2944.117647, 2023-08-13T20:00:27.786Z, 50.078016, -122.951250, 1677.466000, 0.469000, 0.470000, 3, 355
3003.000000, 2023-08-13T20:00:27.779Z, 50.078016, -122.951250, 1677.604000, 0.480000, 0.470000, 3, 355
3053.050000, 2023-08-13T20:00:27.829Z, 50.078016, -122.951250, 1677.633000, 0.461000, 0.490000, 3, 355
3103.100000, 2023-08-13T20:00:27.879Z, 50.078016, -122.951250, 1677.650000, 0.347000, 0.470000, 3, 355
3153.150000, 2023-08-13T20:00:27.929Z, 50.078016, -122.951249, 1677.582000, 0.345000, 0.360000, 3, 355
3203.200000, 2023-08-13T20:00:27.979Z, 50.078016, -122.951249, 1677.561000, 0.289000, 0.350000, 3, 355
3253.250000, 2023-08-13T20:00:28.029Z, 50.078016, -122.951249, 1677.568000, 0.229000, 0.290000, 3, 355
3303.300000, 2023-08-13T20:00:28.079Z, 50.078016, -122.951249, 1677.609000, 0.256000, 0.240000, 3, 355
3353.350000, 2023-08-13T20:00:28.129Z, 50.078016, -122.951248, 1677.569000, 0.176000, 0.270000, 3, 355
3403.400000, 2023-08-13T20:00:28.179Z, 50.078016, -122.951248, 1677.580000, 0.238000, 0.180000, 3, 355
3453.450000, 2023-08-13T20:00:28.229Z, 50.078016, -122.951248, 1677.593000, 0.264000, 0.240000, 3, 355
3503.500000, 2023-08-13T20:00:28.279Z, 50.078016, -122.951248, 1677.593000, 0.249000, 0.270000, 3, 355
3553.550000, 2023-08-13T20:00:28.329Z, 50.078016, -122.951246, 1677.612000, 0.315000, 0.250000, 3, 355
3603.600000, 2023-08-13T20:00:28.379Z, 50.078016, -122.951246, 1677.608000, 0.401000, 0.320000, 3, 355
3653.650000, 2023-08-13T20:00:28.429Z, 50.078016, -122.951246, 1677.615000, 0.352000, 0.400000, 3, 355
3703.700000, 2023-08-13T20:00:28.479Z, 50.078016, -122.951246, 1677.577000, 0.316000, 0.350000, 3, 355
3753.750000, 2023-08-13T20:00:28.529Z, 50.078015, -122.951246, 1677.597000, 0.423000, 0.320000, 3, 355
3803.800000, 2023-08-13T20:00:28.579Z, 50.078016, -122.951246, 1677.504000, 0.464000, 0.420000, 3, 355
3853.850000, 2023-08-13T20:00:28.629Z, 50.078016, -122.951247, 1677.421000, 0.359000, 0.460000, 3, 355
3903.900000, 2023-08-13T20:00:28.679Z, 50.078016, -122.951248, 1677.397000, 0.117000, 0.360000, 3, 355
3953.950000, 2023-08-13T20:00:28.729Z, 50.078016, -122.951249, 1677.384000, 0.177000, 0.120000, 3, 355
4004.000000, 2023-08-13T20:00:28.824Z, 50.078016, -122.951249, 1677.365000, 0.227000, 0.180000, 3, 355
4062.882353, 2023-08-13T20:00:28.882Z, 50.078016, -122.951249, 1677.451000, 0.202000, 0.230000, 3, 355
4121.764706, 2023-08-13T20:00:28.941Z, 50.078016, -122.951248, 1677.503000, 0.143000, 0.200000, 3, 355
4180.647059, 2023-08-13T20:00:29.000Z, 50.078016, -122.951248, 1677.533000, 0.275000, 0.140000, 3, 355
4239.529412, 2023-08-13T20:00:29.059Z, 50.078016, -122.951248, 1677.499000, 0.251000, 0.280000, 3, 355
4298.411765, 2023-08-13T20:00:29.118Z, 50.078016, -122.951248, 1677.469000, 0.198000, 0.250000, 3, 355
4357.294118, 2023-08-13T20:00:29.177Z, 50.078016, -122.951247, 1677.452000, 0.186000, 0.200000, 3, 355
4416.176471, 2023-08-13T20:00:29.236Z, 50.078016, -122.951247, 1677.384000, 0.254000, 0.190000, 3, 355
4475.058824, 2023-08-13T20:00:29.295Z, 50.078016, -122.951247, 1677.407000, 0.321000, 0.260000, 3, 355
4533.941176, 2023-08-13T20:00:29.353Z, 50.078016, -122.951246, 1677.415000, 0.368000, 0.320000, 3, 355
4592.823529, 2023-08-13T20:00:29.412Z, 50.078016, -122.951246, 1677.420000, 0.405000, 0.370000, 3, 355
4651.705882, 2023-08-13T20:00:29.471Z, 50.078016, -122.951246, 1677.407000, 0.430000, 0.410000, 3, 355
4710.588235, 2023-08-13T20:00:29.530Z, 50.078015, -122.951246, 1677.390000, 0.534000, 0.430000, 3, 355
4769.470588, 2023-08-13T20:00:29.589Z, 50.078016, -122.951246, 1677.343000, 0.466000, 0.530000, 3, 355
4828.352941, 2023-08-13T20:00:29.648Z, 50.078016, -122.951245, 1677.326000, 0.485000, 0.470000, 3, 355
4887.235294, 2023-08-13T20:00:29.707Z, 50.078016, -122.951245, 1677.310000, 0.434000, 0.490000, 3, 355
4946.117647, 2023-08-13T20:00:29.766Z, 50.078016, -122.951245, 1677.304000, 0.357000, 0.440000, 3, 355
5005.000000, 2023-08-13T20:00:29.814Z, 50.078015, -122.951245, 1677.238000, 0.348000, 0.360000, 3, 355
5060.611111, 2023-08-13T20:00:29.869Z, 50.078015, -122.951245, 1677.226000, 0.258000, 0.360000, 3, 355
5116.222222, 2023-08-13T20:00:29.925Z, 50.078015, -122.951245, 1677.272000, 0.190000, 0.270000, 3, 355
5171.833333, 2023-08-13T20:00:29.980Z, 50.078015, -122.951245, 1677.315000, 0.126000, 0.210000, 3, 355
5227.444444, 2023-08-13T20:00:30.036Z, 50.078015, -122.951245, 1677.329000, 0.053000, 0.140000, 3, 355
5283.055556, 2023-08-13T20:00:30.092Z, 50.078016, -122.951244, 1677.357000, 0.160000, 0.090000, 3, 355
5338.666667, 2023-08-13T20:00:30.147Z, 50.078016, -122.951243, 1677.393000, 0.279000, 0.170000, 3, 355
5394.277778, 2023-08-13T20:00:30.203Z, 50.078016, -122.951243, 1677.412000, 0.212000, 0.290000, 3, 355
5449.888889, 2023-08-13T20:00:30.258Z, 50.078016, -122.951242, 1677.419000, 0.249000, 0.220000, 3, 355
5505.500000, 2023-08-13T20:00:30.314Z, 50.078017, -122.951242, 1677.317000, 0.410000, 0.260000, 3, 355
5561.111111, 2023-08-13T20:00:30.370Z, 50.078017, -122.951242, 1677.316000, 0.382000, 0.420000, 3, 355
5616.722222, 2023-08-13T20:00:30.425Z, 50.078017, -122.951241, 1677.329000, 0.349000, 0.390000, 3, 355
5672.333333, 2023-08-13T20:00:30.481Z, 50.078017, -122.951242, 1677.303000, 0.252000, 0.360000, 3, 355
5727.944444, 2023-08-13T20:00:30.536Z, 50.078017, -122.951242, 1677.290000, 0.218000, 0.270000, 3, 355
5783.555556, 2023-08-13T20:00:30.592Z, 50.078017, -122.951241, 1677.288000, 0.108000, 0.240000, 3, 355
5839.166667, 2023-08-13T20:00:30.648Z, 50.078017, -122.951240, 1677.294000, 0.187000, 0.150000, 3, 355
5894.777778, 2023-08-13T20:00:30.703Z, 50.078016, -122.951240, 1677.304000, 0.196000, 0.220000, 3, 355
5950.388889, 2023-08-13T20:00:30.759Z, 50.078017, -122.951238, 1677.359000, 0.342000, 0.220000, 3, 355
6006.000000, 2023-08-13T20:00:30.804Z, 50.078017, -122.951238, 1677.396000, 0.337000, 0.360000, 3, 355
6058.684211, 2023-08-13T20:00:30.856Z, 50.078017, -122.951238, 1677.420000, 0.282000, 0.350000, 3, 355
6111.368421, 2023-08-13T20:00:30.909Z, 50.078017, -122.951238, 1677.416000, 0.248000, 0.300000, 3, 355
6164.052632, 2023-08-13T20:00:30.962Z, 50.078017, -122.951238, 1677.424000, 0.228000, 0.270000, 3, 355
6216.736842, 2023-08-13T20:00:31.014Z, 50.078017, -122.951239, 1677.381000, 0.435000, 0.250000, 3, 355
6269.421053, 2023-08-13T20:00:31.067Z, 50.078017, -122.951239, 1677.425000, 0.517000, 0.450000, 3, 355
6322.105263, 2023-08-13T20:00:31.120Z, 50.078018, -122.951239, 1677.482000, 0.565000, 0.530000, 3, 355
6374.789474, 2023-08-13T20:00:31.172Z, 50.078018, -122.951239, 1677.462000, 0.456000, 0.570000, 3, 355
6427.473684, 2023-08-13T20:00:31.225Z, 50.078018, -122.951239, 1677.408000, 0.352000, 0.470000, 3, 355
6480.157895, 2023-08-13T20:00:31.278Z, 50.078018, -122.951239, 1677.396000, 0.335000, 0.370000, 3, 355
6532.842105, 2023-08-13T20:00:31.330Z, 50.078018, -122.951239, 1677.417000, 0.417000, 0.350000, 3, 355
6585.526316, 2023-08-13T20:00:31.383Z, 50.078018, -122.951239, 1677.414000, 0.491000, 0.430000, 3, 355
6638.210526, 2023-08-13T20:00:31.436Z, 50.078018, -122.951240, 1677.416000, 0.401000, 0.500000, 3, 355
6690.894737, 2023-08-13T20:00:31.488Z, 50.078018, -122.951240, 1677.427000, 0.370000, 0.410000, 3, 355
6743.578947, 2023-08-13T20:00:31.541Z, 50.078018, -122.951240, 1677.431000, 0.417000, 0.380000, 3, 355
6796.263158, 2023-08-13T20:00:31.594Z, 50.078019, -122.951239, 1677.466000, 0.390000, 0.430000, 3, 355
6848.947368, 2023-08-13T20:00:31.646Z, 50.078019, -122.951239, 1677.432000, 0.429000, 0.400000, 3, 355
6901.631579, 2023-08-13T20:00:31.699Z, 50.078019, -122.951239, 1677.398000, 0.462000, 0.440000, 3, 355
6954.315789, 2023-08-13T20:00:31.752Z, 50.078020, -122.951239, 1677.377000, 0.387000, 0.480000, 3, 355
7007.000000, 2023-08-13T20:00:31.794Z, 50.078020, -122.951236, 1677.563000, 0.375000, 0.410000, 3, 355
7062.611111, 2023-08-13T20:00:31.849Z, 50.078019, -122.951235, 1677.736000, 0.313000, 0.390000, 3, 355
7118.222222, 2023-08-13T20:00:31.905Z, 50.078019, -122.951233, 1677.892000, 0.157000, 0.320000, 3, 355
7173.833333, 2023-08-13T20:00:31.960Z, 50.078018, -122.951232, 1678.068000, 0.085000, 0.170000, 3, 355
7229.444444, 2023-08-13T20:00:32.016Z, 50.078018, -122.951231, 1678.099000, 0.056000, 0.090000, 3, 355
7285.055556, 2023-08-13T20:00:32.072Z, 50.078018, -122.951230, 1678.131000, 0.073000, 0.070000, 3, 355
7340.666667, 2023-08-13T20:00:32.127Z, 50.078018, -122.951230, 1678.093000, 0.133000, 0.080000, 3, 355
7396.277778, 2023-08-13T20:00:32.183Z, 50.078018, -122.951229, 1678.168000, 0.200000, 0.150000, 3, 355
7451.888889, 2023-08-13T20:00:32.238Z, 50.078017, -122.951227, 1678.357000, 0.320000, 0.210000, 3, 355
7507.500000, 2023-08-13T20:00:32.294Z, 50.078017, -122.951227, 1678.379000, 0.347000, 0.320000, 3, 355
7563.111111, 2023-08-13T20:00:32.350Z, 50.078017, -122.951227, 1678.329000, 0.341000, 0.350000, 3, 355
7618.722222, 2023-08-13T20:00:32.405Z, 50.078017, -122.951227, 1678.275000, 0.360000, 0.340000, 3, 355
7674.333333, 2023-08-13T20:00:32.461Z, 50.078016, -122.951226, 1678.398000, 0.556000, 0.370000, 3, 355
7729.944444, 2023-08-13T20:00:32.516Z, 50.078017, -122.951226, 1678.346000, 0.549000, 0.560000, 3, 355
7785.555556, 2023-08-13T20:00:32.572Z, 50.078016, -122.951225, 1678.433000, 0.645000, 0.560000, 3, 355
7841.166667, 2023-08-13T20:00:32.628Z, 50.078016, -122.951225, 1678.508000, 0.707000, 0.650000, 3, 355
7896.777778, 2023-08-13T20:00:32.683Z, 50.078016, -122.951224, 1678.541000, 0.588000, 0.710000, 3, 355
7952.388889, 2023-08-13T20:00:32.739Z, 50.078015, -122.951224, 1678.591000, 0.492000, 0.590000, 3, 355
8008.000000, 2023-08-13T20:00:32.784Z, 50.078015, -122.951223, 1678.627000, 0.456000, 0.500000, 3, 355
8063.611111, 2023-08-13T20:00:32.839Z, 50.078015, -122.951223, 1678.657000, 0.413000, 0.460000, 3, 355
8119.222222, 2023-08-13T20:00:32.895Z, 50.078015, -122.951223, 1678.641000, 0.501000, 0.420000, 3, 355
8174.833333, 2023-08-13T20:00:32.950Z, 50.078014, -122.951223, 1678.672000, 0.482000, 0.500000, 3, 355
8230.444444, 2023-08-13T20:00:33.006Z, 50.078014, -122.951223, 1678.700000, 0.441000, 0.490000, 3, 355
8286.055556, 2023-08-13T20:00:33.062Z, 50.078014, -122.951222, 1678.746000, 0.351000, 0.440000, 3, 355
8341.666667, 2023-08-13T20:00:33.117Z, 50.078014, -122.951222, 1678.765000, 0.352000, 0.350000, 3, 355
8397.277778, 2023-08-13T20:00:33.173Z, 50.078013, -122.951221, 1678.817000, 0.443000, 0.360000, 3, 355
8452.888889, 2023-08-13T20:00:33.228Z, 50.078013, -122.951221, 1678.764000, 0.537000, 0.440000, 3, 355
8508.500000, 2023-08-13T20:00:33.284Z, 50.078012, -122.951219, 1678.754000, 0.776000, 0.540000, 3, 355
8564.111111, 2023-08-13T20:00:33.340Z, 50.078012, -122.951218, 1678.792000, 0.798000, 0.780000, 3, 355
8619.722222, 2023-08-13T20:00:33.395Z, 50.078011, -122.951218, 1678.805000, 0.839000, 0.800000, 3, 355
8675.333333, 2023-08-13T20:00:33.451Z, 50.078011, -122.951217, 1678.821000, 0.733000, 0.840000, 3, 355
8730.944444, 2023-08-13T20:00:33.506Z, 50.078011, -122.951217, 1678.803000, 0.555000, 0.740000, 3, 355
8786.555556, 2023-08-13T20:00:33.562Z, 50.078011, -122.951218, 1678.766000, 0.383000, 0.560000, 3, 355
8842.166667, 2023-08-13T20:00:33.618Z, 50.078011, -122.951218, 1678.746000, 0.302000, 0.390000, 3, 355
8897.777778, 2023-08-13T20:00:33.673Z, 50.078011, -122.951219, 1678.728000, 0.308000, 0.310000, 3, 355
8953.388889, 2023-08-13T20:00:33.729Z, 50.078011, -122.951218, 1678.735000, 0.376000, 0.320000, 3, 355
9009.000000, 2023-08-13T20:00:33.774Z, 50.078009, -122.951217, 1678.795000, 0.642000, 0.390000, 3, 355
9064.611111, 2023-08-13T20:00:33.829Z, 50.078009, -122.951217, 1678.795000, 0.642000, 0.630000, 3, 355
9120.222222, 2023-08-13T20:00:33.885Z, 50.078009, -122.951216, 1678.822000, 0.564000, 0.650000, 3, 355
9175.833333, 2023-08-13T20:00:33.940Z, 50.078009, -122.951217, 1678.826000, 0.489000, 0.570000, 3, 355
9231.444444, 2023-08-13T20:00:33.996Z, 50.078009, -122.951217, 1678.788000, 0.413000, 0.490000, 3, 355
9287.055556, 2023-08-13T20:00:34.052Z, 50.078010, -122.951216, 1678.775000, 0.217000, 0.420000, 3, 355
9342.666667, 2023-08-13T20:00:34.107Z, 50.078010, -122.951216, 1678.753000, 0.239000, 0.230000, 3, 355
9398.277778, 2023-08-13T20:00:34.163Z, 50.078009, -122.951216, 1678.684000, 0.278000, 0.260000, 3, 355
9453.888889, 2023-08-13T20:00:34.218Z, 50.078010, -122.951217, 1678.650000, 0.211000, 0.300000, 3, 355
9509.500000, 2023-08-13T20:00:34.274Z, 50.078010, -122.951217, 1678.642000, 0.181000, 0.240000, 3, 355
9565.111111, 2023-08-13T20:00:34.330Z, 50.078010, -122.951216, 1678.658000, 0.136000, 0.210000, 3, 355
9620.722222, 2023-08-13T20:00:34.385Z, 50.078010, -122.951216, 1678.647000, 0.085000, 0.180000, 3, 355
9676.333333, 2023-08-13T20:00:34.441Z, 50.078010, -122.951216, 1678.635000, 0.024000, 0.140000, 3, 355
9731.944444, 2023-08-13T20:00:34.496Z, 50.078010, -122.951216, 1678.620000, 0.099000, 0.120000, 3, 355
9787.555556, 2023-08-13T20:00:34.552Z, 50.078011, -122.951217, 1678.592000, 0.197000, 0.160000, 3, 355
9843.166667, 2023-08-13T20:00:34.608Z, 50.078011, -122.951216, 1678.581000, 0.149000, 0.230000, 3, 355
9898.777778, 2023-08-13T20:00:34.663Z, 50.078011, -122.951216, 1678.593000, 0.101000, 0.200000, 3, 355
9954.388889, 2023-08-13T20:00:34.719Z, 50.078010, -122.951215, 1678.630000, 0.105000, 0.160000, 3, 355
10010.000000, 2023-08-13T20:00:34.819Z, 50.078010, -122.951215, 1678.647000, 0.102000, 0.160000, 3, 355
10062.684211, 2023-08-13T20:00:34.871Z, 50.078010, -122.951215, 1678.714000, 0.123000, 0.160000, 3, 355
10115.368421, 2023-08-13T20:00:34.924Z, 50.078010, -122.951215, 1678.729000, 0.041000, 0.160000, 3, 355
10168.052632, 2023-08-13T20:00:34.977Z, 50.078010, -122.951215, 1678.731000, 0.115000, 0.110000, 3, 355
10220.736842, 2023-08-13T20:00:35.029Z, 50.078010, -122.951215, 1678.740000, 0.120000, 0.160000, 3, 355
10273.421053, 2023-08-13T20:00:35.082Z, 50.078010, -122.951215, 1678.780000, 0.137000, 0.160000, 3, 355
10326.105263, 2023-08-13T20:00:35.135Z, 50.078010, -122.951214, 1678.839000, 0.121000, 0.170000, 3, 355
10378.789474, 2023-08-13T20:00:35.187Z, 50.078010, -122.951213, 1678.847000, 0.152000, 0.150000, 3, 355
10431.473684, 2023-08-13T20:00:35.240Z, 50.078010, -122.951213, 1678.867000, 0.160000, 0.180000, 3, 355
10484.157895, 2023-08-13T20:00:35.293Z, 50.078011, -122.951213, 1678.862000, 0.213000, 0.180000, 3, 355
10536.842105, 2023-08-13T20:00:35.345Z, 50.078011, -122.951213, 1678.890000, 0.225000, 0.230000, 3, 355
10589.526316, 2023-08-13T20:00:35.398Z, 50.078011, -122.951213, 1678.929000, 0.233000, 0.240000, 3, 355
10642.210526, 2023-08-13T20:00:35.451Z, 50.078010, -122.951213, 1679.007000, 0.176000, 0.250000, 3, 355
10694.894737, 2023-08-13T20:00:35.503Z, 50.078010, -122.951212, 1679.022000, 0.191000, 0.190000, 3, 355
10747.578947, 2023-08-13T20:00:35.556Z, 50.078010, -122.951212, 1679.055000, 0.181000, 0.200000, 3, 355
10800.263158, 2023-08-13T20:00:35.609Z, 50.078010, -122.951212, 1679.100000, 0.179000, 0.190000, 3, 355
10852.947368, 2023-08-13T20:00:35.661Z, 50.078011, -122.951213, 1679.075000, 0.213000, 0.190000, 3, 355
10905.631579, 2023-08-13T20:00:35.714Z, 50.078010, -122.951213, 1679.058000, 0.177000, 0.220000, 3, 355
10958.315789, 2023-08-13T20:00:35.767Z, 50.078011, -122.951213, 1678.995000, 0.140000, 0.190000, 3, 355
11011.000000, 2023-08-13T20:00:35.864Z, 50.078011, -122.951212, 1678.978000, 0.131000, 0.170000, 3, 355
11073.562500, 2023-08-13T20:00:35.926Z, 50.078011, -122.951212, 1678.998000, 0.123000, 0.160000, 3, 355
11136.125000, 2023-08-13T20:00:35.989Z, 50.078010, -122.951213, 1679.028000, 0.192000, 0.160000, 3, 355
11198.687500, 2023-08-13T20:00:36.051Z, 50.078011, -122.951213, 1679.028000, 0.216000, 0.210000, 3, 355
11261.250000, 2023-08-13T20:00:36.114Z, 50.078010, -122.951212, 1679.076000, 0.204000, 0.240000, 3, 355
11323.812500, 2023-08-13T20:00:36.176Z, 50.078010, -122.951213, 1679.114000, 0.235000, 0.220000, 3, 355
11386.375000, 2023-08-13T20:00:36.239Z, 50.078010, -122.951213, 1679.123000, 0.242000, 0.250000, 3, 355
11448.937500, 2023-08-13T20:00:36.301Z, 50.078009, -122.951213, 1679.131000, 0.310000, 0.250000, 3, 355
11511.500000, 2023-08-13T20:00:36.364Z, 50.078009, -122.951213, 1679.143000, 0.341000, 0.320000, 3, 355
11574.062500, 2023-08-13T20:00:36.427Z, 50.078009, -122.951213, 1679.143000, 0.404000, 0.370000, 3, 355
11636.625000, 2023-08-13T20:00:36.489Z, 50.078009, -122.951214, 1679.151000, 0.401000, 0.410000, 3, 355
11699.187500, 2023-08-13T20:00:36.552Z, 50.078008, -122.951214, 1679.154000, 0.396000, 0.410000, 3, 355
11761.750000, 2023-08-13T20:00:36.614Z, 50.078008, -122.951214, 1679.156000, 0.387000, 0.400000, 3, 355
11824.312500, 2023-08-13T20:00:36.677Z, 50.078008, -122.951214, 1679.156000, 0.376000, 0.390000, 3, 355
11886.875000, 2023-08-13T20:00:36.739Z, 50.078008, -122.951214, 1679.162000, 0.372000, 0.380000, 3, 355
11949.437500, 2023-08-13T20:00:36.802Z, 50.078008, -122.951214, 1679.153000, 0.403000, 0.380000, 3, 355
12012.000000, 2023-08-13T20:00:36.799Z, 50.078008, -122.951214, 1679.146000, 0.439000, 0.410000, 3, 355
12064.684211, 2023-08-13T20:00:36.851Z, 50.078008, -122.951215, 1679.134000, 0.496000, 0.450000, 3, 355
12117.368421, 2023-08-13T20:00:36.904Z, 50.078008, -122.951216, 1679.140000, 0.564000, 0.500000, 3, 355
12170.052632, 2023-08-13T20:00:36.957Z, 50.078007, -122.951216, 1679.140000, 0.567000, 0.570000, 3, 355
12222.736842, 2023-08-13T20:00:37.009Z, 50.078007, -122.951216, 1679.156000, 0.611000, 0.570000, 3, 355
12275.421053, 2023-08-13T20:00:37.062Z, 50.078007, -122.951216, 1679.166000, 0.621000, 0.620000, 3, 355
12328.105263, 2023-08-13T20:00:37.115Z, 50.078006, -122.951216, 1679.164000, 0.605000, 0.630000, 3, 355
12380.789474, 2023-08-13T20:00:37.167Z, 50.078006, -122.951216, 1679.179000, 0.619000, 0.610000, 3, 355
12433.473684, 2023-08-13T20:00:37.220Z, 50.078005, -122.951216, 1679.184000, 0.695000, 0.630000, 3, 355
12486.157895, 2023-08-13T20:00:37.273Z, 50.078004, -122.951217, 1679.225000, 0.753000, 0.700000, 3, 355
12538.842105, 2023-08-13T20:00:37.325Z, 50.078004, -122.951217, 1679.232000, 0.724000, 0.760000, 3, 355
12591.526316, 2023-08-13T20:00:37.378Z, 50.078004, -122.951216, 1679.281000, 0.648000, 0.730000, 3, 355
