"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
21743.944444, 2025-11-10T01:48:15.006Z, 42.292318, -71.262606, 58.490000, 2.471000, 2.380000, 3, 318
21799.555556, 2025-11-10T01:48:15.062Z, 42.292320, -71.262605, 58.399000, 2.545000, 2.470000, 3, 318
21855.166667, 2025-11-10T01:48:15.118Z, 42.292320, -71.262604, 58.443000, 2.440000, 2.550000, 3, 318
21910.777778, 2025-11-10T01:48:15.173Z, 42.292321, -71.262602, 58.397000, 2.396000, 2.440000, 3, 318
21966.388889, 2025-11-10T01:48:15.229Z, 42.292322, -71.262601, 58.409000, 2.496000, 2.400000, 3, 318
22022.000000, 2025-11-10T01:48:15.274Z, 42.292324, -71.262600, 58.433000, 2.652000, 2.500000, 3, 318
22077.611111, 2025-11-10T01:48:15.329Z, 42.292325, -71.262598, 58.498000, 2.840000, 2.660000, 3, 318
22133.222222, 2025-11-10T01:48:15.385Z, 42.292326, -71.262597, 58.612000, 2.873000, 2.840000, 3, 318
22188.833333, 2025-11-10T01:48:15.440Z, 42.292326, -71.262596, 58.660000, 2.676000, 2.870000, 3, 318
22244.444444, 2025-11-10T01:48:15.496Z, 42.292327, -71.262595, 58.592000, 2.579000, 2.680000, 3, 318
22300.055556, 2025-11-10T01:48:15.552Z, 42.292328, -71.262593, 58.535000, 2.473000, 2.580000, 3, 318
22355.666667, 2025-11-10T01:48:15.607Z, 42.292329, -71.262592, 58.457000, 2.493000, 2.470000, 3, 318
22411.277778, 2025-11-10T01:48:15.663Z, 42.292330, -71.262591, 58.443000, 2.442000, 2.500000, 3, 318
22466.888889, 2025-11-10T01:48:15.718Z, 42.292331, -71.262590, 58.471000, 2.403000, 2.450000, 3, 318
22522.500000, 2025-11-10T01:48:15.774Z, 42.292332, -71.262588, 58.395000, 2.480000, 2.410000, 3, 318
22578.111111, 2025-11-10T01:48:15.830Z, 42.292333, -71.262587, 58.377000, 2.459000, 2.480000, 3, 318
22633.722222, 2025-11-10T01:48:15.885Z, 42.292333, -71.262586, 58.405000, 2.400000, 2.460000, 3, 318
22689.333333, 2025-11-10T01:48:15.941Z, 42.292335, -71.262584, 58.348000, 2.535000, 2.400000, 3, 318
22744.944444, 2025-11-10T01:48:15.996Z, 42.292336, -71.262583, 58.371000, 2.639000, 2.540000, 3, 318
22800.555556, 2025-11-10T01:48:16.052Z, 42.292337, -71.262581, 58.373000, 2.724000, 2.640000, 3, 318
22856.166667, 2025-11-10T01:48:16.108Z, 42.292338, -71.262580, 58.479000, 2.721000, 2.730000, 3, 318
22911.777778, 2025-11-10T01:48:16.163Z, 42.292339, -71.262579, 58.481000, 2.671000, 2.720000, 3, 318
22967.388889, 2025-11-10T01:48:16.219Z, 42.292340, -71.262578, 58.434000, 2.552000, 2.670000, 3, 318
23023.000000, 2025-11-10T01:48:16.319Z, 42.292341, -71.262577, 58.368000, 2.468000, 2.550000, 3, 324
23078.611111, 2025-11-10T01:48:16.374Z, 42.292341, -71.262575, 58.346000, 2.408000, 2.470000, 3, 324
23134.222222, 2025-11-10T01:48:16.430Z, 42.292342, -71.262574, 58.368000, 2.570000, 2.410000, 3, 324
23189.833333, 2025-11-10T01:48:16.485Z, 42.292343, -71.262573, 58.425000, 2.476000, 2.570000, 3, 324
23245.444444, 2025-11-10T01:48:16.541Z, 42.292344, -71.262572, 58.395000, 2.406000, 2.480000, 3, 324
23301.055556, 2025-11-10T01:48:16.597Z, 42.292345, -71.262571, 58.367000, 2.442000, 2.410000, 3, 324
23356.666667, 2025-11-10T01:48:16.652Z, 42.292346, -71.262569, 58.361000, 2.428000, 2.450000, 3, 324
23412.277778, 2025-11-10T01:48:16.708Z, 42.292347, -71.262568, 58.330000, 2.461000, 2.430000, 3, 324
23467.888889, 2025-11-10T01:48:16.763Z, 42.292348, -71.262567, 58.347000, 2.564000, 2.470000, 3, 324
23523.500000, 2025-11-10T01:48:16.819Z, 42.292349, -71.262565, 58.403000, 2.738000, 2.570000, 3, 324
23579.111111, 2025-11-10T01:48:16.875Z, 42.292351, -71.262564, 58.440000, 2.902000, 2.740000, 3, 324
23634.722222, 2025-11-10T01:48:16.930Z, 42.292352, -71.262563, 58.484000, 2.895000, 2.900000, 3, 324
23690.333333, 2025-11-10T01:48:16.986Z, 42.292353, -71.262562, 58.404000, 2.679000, 2.900000, 3, 324
23745.944444, 2025-11-10T01:48:17.041Z, 42.292353, -71.262561, 58.333000, 2.458000, 2.680000, 3, 324
23801.555556, 2025-11-10T01:48:17.097Z, 42.292354, -71.262559, 58.302000, 2.365000, 2.460000, 3, 324
23857.166667, 2025-11-10T01:48:17.153Z, 42.292354, -71.262558, 58.331000, 2.387000, 2.370000, 3, 324
23912.777778, 2025-11-10T01:48:17.208Z, 42.292355, -71.262556, 58.388000, 2.477000, 2.390000, 3, 324
23968.388889, 2025-11-10T01:48:17.264Z, 42.292356, -71.262555, 58.417000, 2.492000, 2.480000, 3, 324
24024.000000, 2025-11-10T01:48:17.254Z, 42.292357, -71.262554, 58.407000, 2.484000, 2.490000, 3, 324
24076.684211, 2025-11-10T01:48:17.306Z, 42.292357, -71.262553, 58.386000, 2.395000, 2.490000, 3, 324
24129.368421, 2025-11-10T01:48:17.359Z, 42.292358, -71.262552, 58.343000, 2.486000, 2.400000, 3, 324
24182.052632, 2025-11-10T01:48:17.412Z, 42.292359, -71.262550, 58.411000, 2.588000, 2.490000, 3, 324
24234.736842, 2025-11-10T01:48:17.464Z, 42.292361, -71.262549, 58.391000, 2.817000, 2.590000, 3, 324
24287.421053, 2025-11-10T01:48:17.517Z, 42.292362, -71.262547, 58.502000, 2.882000, 2.820000, 3, 324
24340.105263, 2025-11-10T01:48:17.570Z, 42.292363, -71.262546, 58.553000, 2.866000, 2.880000, 3, 324
24392.789474, 2025-11-10T01:48:17.622Z, 42.292364, -71.262545, 58.546000, 2.798000, 2.870000, 3, 324
24445.473684, 2025-11-10T01:48:17.675Z, 42.292364, -71.262544, 58.481000, 2.549000, 2.800000, 3, 324
24498.157895, 2025-11-10T01:48:17.728Z, 42.292365, -71.262543, 58.424000, 2.356000, 2.550000, 3, 324
24550.842105, 2025-11-10T01:48:17.780Z, 42.292365, -71.262541, 58.469000, 2.329000, 2.360000, 3, 324
24603.526316, 2025-11-10T01:48:17.833Z, 42.292366, -71.262540, 58.535000, 2.532000, 2.330000, 3, 324
24656.210526, 2025-11-10T01:48:17.886Z, 42.292367, -71.262539, 58.566000, 2.589000, 2.530000, 3, 324
24708.894737, 2025-11-10T01:48:17.938Z, 42.292368, -71.262537, 58.568000, 2.633000, 2.590000, 3, 324
24761.578947, 2025-11-10T01:48:17.991Z, 42.292369, -71.262536, 58.554000, 2.565000, 2.630000, 3, 324
24814.263158, 2025-11-10T01:48:18.044Z, 42.292370, -71.262535, 58.487000, 2.559000, 2.570000, 3, 324
24866.947368, 2025-11-10T01:48:18.096Z, 42.292371, -71.262534, 58.428000, 2.554000, 2.560000, 3, 324
24919.631579, 2025-11-10T01:48:18.149Z, 42.292372, -71.262532, 58.406000, 2.622000, 2.560000, 3, 324
24972.315789, 2025-11-10T01:48:18.202Z, 42.292373, -71.262531, 58.348000, 2.904000, 2.620000, 3, 324
25025.000000, 2025-11-10T01:48:18.299Z, 42.292374, -71.262529, 58.313000, 2.942000, 2.910000, 3, 324
25083.882353, 2025-11-10T01:48:18.357Z, 42.292375, -71.262528, 58.313000, 2.869000, 2.940000, 3, 324
25142.764706, 2025-11-10T01:48:18.416Z, 42.292376, -71.262527, 58.332000, 2.761000, 2.870000, 3, 324
25201.647059, 2025-11-10T01:48:18.475Z, 42.292376, -71.262525, 58.385000, 2.598000, 2.760000, 3, 324
25260.529412, 2025-11-10T01:48:18.534Z, 42.292377, -71.262524, 58.409000, 2.509000, 2.600000, 3, 324
25319.411765, 2025-11-10T01:48:18.593Z, 42.292377, -71.262522, 58.389000, 2.536000, 2.510000, 3, 324
25378.294118, 2025-11-10T01:48:18.652Z, 42.292378, -71.262521, 58.285000, 2.554000, 2.540000, 3, 324
25437.176471, 2025-11-10T01:48:18.711Z, 42.292379, -71.262520, 58.280000, 2.615000, 2.560000, 3, 324
25496.058824, 2025-11-10T01:48:18.770Z, 42.292381, -71.262519, 58.273000, 2.604000, 2.620000, 3, 324
25554.941176, 2025-11-10T01:48:18.828Z, 42.292381, -71.262518, 58.310000, 2.589000, 2.610000, 3, 324
25613.823529, 2025-11-10T01:48:18.887Z, 42.292382, -71.262516, 58.347000, 2.493000, 2.590000, 3, 324
25672.705882, 2025-11-10T01:48:18.946Z, 42.292383, -71.262515, 58.322000, 2.589000, 2.500000, 3, 324
25731.588235, 2025-11-10T01:48:19.005Z, 42.292384, -71.262513, 58.305000, 2.808000, 2.590000, 3, 324
25790.470588, 2025-11-10T01:48:19.064Z, 42.292385, -71.262511, 58.302000, 3.137000, 2.810000, 3, 324
25849.352941, 2025-11-10T01:48:19.123Z, 42.292386, -71.262509, 58.429000, 3.216000, 3.140000, 3, 324
25908.235294, 2025-11-10T01:48:19.182Z, 42.292387, -71.262508, 58.523000, 3.003000, 3.220000, 3, 324
25967.117647, 2025-11-10T01:48:19.241Z, 42.292387, -71.262507, 58.580000, 2.669000, 3.000000, 3, 324
26026.000000, 2025-11-10T01:48:19.289Z, 42.292388, -71.262506, 58.514000, 2.483000, 2.670000, 3, 318
26081.611111, 2025-11-10T01:48:19.344Z, 42.292389, -71.262505, 58.334000, 2.538000, 2.480000, 3, 318
26137.222222, 2025-11-10T01:48:19.400Z, 42.292390, -71.262503, 58.337000, 2.608000, 2.540000, 3, 318
26192.833333, 2025-11-10T01:48:19.455Z, 42.292390, -71.262502, 58.397000, 2.608000, 2.610000, 3, 318
26248.444444, 2025-11-10T01:48:19.511Z, 42.292391, -71.262501, 58.433000, 2.572000, 2.610000, 3, 318
26304.055556, 2025-11-10T01:48:19.567Z, 42.292393, -71.262500, 58.386000, 2.703000, 2.570000, 3, 318
26359.666667, 2025-11-10T01:48:19.622Z, 42.292394, -71.262498, 58.436000, 2.694000, 2.700000, 3, 318
26415.277778, 2025-11-10T01:48:19.678Z, 42.292394, -71.262497, 58.414000, 2.556000, 2.690000, 3, 318
26470.888889, 2025-11-10T01:48:19.733Z, 42.292395, -71.262496, 58.390000, 2.592000, 2.560000, 3, 318
26526.500000, 2025-11-10T01:48:19.789Z, 42.292396, -71.262494, 58.386000, 2.794000, 2.590000, 3, 318
26582.111111, 2025-11-10T01:48:19.845Z, 42.292398, -71.262493, 58.416000, 2.887000, 2.800000, 3, 318
26637.722222, 2025-11-10T01:48:19.900Z, 42.292399, -71.262492, 58.490000, 2.861000, 2.890000, 3, 318
26693.333333, 2025-11-10T01:48:19.956Z, 42.292400, -71.262491, 58.449000, 2.719000, 2.860000, 3, 318
26748.944444, 2025-11-10T01:48:20.011Z, 42.292401, -71.262490, 58.315000, 2.580000, 2.720000, 3, 318
26804.555556, 2025-11-10T01:48:20.067Z, 42.292401, -71.262489, 58.221000, 2.489000, 2.580000, 3, 318
26860.166667, 2025-11-10T01:48:20.123Z, 42.292402, -71.262487, 58.269000, 2.515000, 2.490000, 3, 318
26915.777778, 2025-11-10T01:48:20.178Z, 42.292403, -71.262486, 58.305000, 2.562000, 2.520000, 3, 318
26971.388889, 2025-11-10T01:48:20.234Z, 42.292404, -71.262484, 58.287000, 2.691000, 2.560000, 3, 318
27027.000000, 2025-11-10T01:48:20.279Z, 42.292405, -71.262483, 58.338000, 2.614000, 2.690000, 3, 318
27079.684211, 2025-11-10T01:48:20.331Z, 42.292405, -71.262482, 58.376000, 2.629000, 2.610000, 3, 318
27132.368421, 2025-11-10T01:48:20.384Z, 42.292406, -71.262480, 58.317000, 2.666000, 2.630000, 3, 318
27185.052632, 2025-11-10T01:48:20.437Z, 42.292407, -71.262479, 58.291000, 2.618000, 2.670000, 3, 318
27237.736842, 2025-11-10T01:48:20.489Z, 42.292408, -71.262478, 58.368000, 2.727000, 2.620000, 3, 318
27290.421053, 2025-11-10T01:48:20.542Z, 42.292409, -71.262476, 58.386000, 2.960000, 2.730000, 3, 318
27343.105263, 2025-11-10T01:48:20.595Z, 42.292410, -71.262474, 58.424000, 3.049000, 2.960000, 3, 318
27395.789474, 2025-11-10T01:48:20.647Z, 42.292411, -71.262473, 58.454000, 2.972000, 3.050000, 3, 318
27448.473684, 2025-11-10T01:48:20.700Z, 42.292412, -71.262472, 58.485000, 2.750000, 2.970000, 3, 318
27501.157895, 2025-11-10T01:48:20.753Z, 42.292412, -71.262470, 58.494000, 2.599000, 2.750000, 3, 318
27553.842105, 2025-11-10T01:48:20.805Z, 42.292413, -71.262469, 58.418000, 2.493000, 2.600000, 3, 318
27606.526316, 2025-11-10T01:48:20.858Z, 42.292414, -71.262467, 58.368000, 2.495000, 2.490000, 3, 318
27659.210526, 2025-11-10T01:48:20.911Z, 42.292415, -71.262466, 58.285000, 2.602000, 2.500000, 3, 318
27711.894737, 2025-11-10T01:48:20.963Z, 42.292416, -71.262465, 58.354000, 2.595000, 2.600000, 3, 318
27764.578947, 2025-11-10T01:48:21.016Z, 42.292416, -71.262463, 58.423000, 2.647000, 2.600000, 3, 318
27817.263158, 2025-11-10T01:48:21.069Z, 42.292417, -71.262462, 58.433000, 2.574000, 2.650000, 3, 318
27869.947368, 2025-11-10T01:48:21.121Z, 42.292418, -71.262461, 58.398000, 2.574000, 2.580000, 3, 318
27922.631579, 2025-11-10T01:48:21.174Z, 42.292419, -71.262459, 58.412000, 2.609000, 2.580000, 3, 318
27975.315789, 2025-11-10T01:48:21.227Z, 42.292421, -71.262458, 58.400000, 2.935000, 2.610000, 3, 318
28028.000000, 2025-11-10T01:48:21.324Z, 42.292422, -71.262456, 58.476000, 3.057000, 2.940000, 3, 324
28083.611111, 2025-11-10T01:48:21.379Z, 42.292422, -71.262455, 58.554000, 2.908000, 3.060000, 3, 324
28139.222222, 2025-11-10T01:48:21.435Z, 42.292423, -71.262454, 58.550000, 2.756000, 2.910000, 3, 324
28194.833333, 2025-11-10T01:48:21.490Z, 42.292424, -71.262452, 58.509000, 2.601000, 2.760000, 3, 324
28250.444444, 2025-11-10T01:48:21.546Z, 42.292425, -71.262451, 58.550000, 2.550000, 2.600000, 3, 324
28306.055556, 2025-11-10T01:48:21.602Z, 42.292426, -71.262449, 58.530000, 2.629000, 2.550000, 3, 324
28361.666667, 2025-11-10T01:48:21.657Z, 42.292426, -71.262447, 58.626000, 2.645000, 2.630000, 3, 324
28417.277778, 2025-11-10T01:48:21.713Z, 42.292426, -71.262446, 58.687000, 2.644000, 2.650000, 3, 324
28472.888889, 2025-11-10T01:48:21.768Z, 42.292427, -71.262445, 58.720000, 2.612000, 2.650000, 3, 324
28528.500000, 2025-11-10T01:48:21.824Z, 42.292428, -71.262444, 58.696000, 2.542000, 2.610000, 3, 324
28584.111111, 2025-11-10T01:48:21.880Z, 42.292429, -71.262442, 58.643000, 2.525000, 2.540000, 3, 324
28639.722222, 2025-11-10T01:48:21.935Z, 42.292430, -71.262441, 58.613000, 2.513000, 2.530000, 3, 324
28695.333333, 2025-11-10T01:48:21.991Z, 42.292431, -71.262440, 58.574000, 2.498000, 2.520000, 3, 324
28750.944444, 2025-11-10T01:48:22.046Z, 42.292432, -71.262439, 58.643000, 2.676000, 2.500000, 3, 324
28806.555556, 2025-11-10T01:48:22.102Z, 42.292433, -71.262437, 58.689000, 2.742000, 2.680000, 3, 324
28862.166667, 2025-11-10T01:48:22.158Z, 42.292434, -71.262436, 58.624000, 2.731000, 2.740000, 3, 324
28917.777778, 2025-11-10T01:48:22.213Z, 42.292435, -71.262435, 58.672000, 2.640000, 2.730000, 3, 324
28973.388889, 2025-11-10T01:48:22.269Z, 42.292436, -71.262434, 58.631000, 2.581000, 2.640000, 3, 324
29029.000000, 2025-11-10T01:48:22.314Z, 42.292436, -71.262433, 58.620000, 2.526000, 2.580000, 3, 318
29084.611111, 2025-11-10T01:48:22.369Z, 42.292437, -71.262431, 58.632000, 2.654000, 2.530000, 3, 318
29140.222222, 2025-11-10T01:48:22.425Z, 42.292438, -71.262430, 58.680000, 2.658000, 2.660000, 3, 318
29195.833333, 2025-11-10T01:48:22.480Z, 42.292439, -71.262429, 58.692000, 2.505000, 2.660000, 3, 318
29251.444444, 2025-11-10T01:48:22.536Z, 42.292440, -71.262428, 58.714000, 2.473000, 2.510000, 3, 318
29307.055556, 2025-11-10T01:48:22.592Z, 42.292441, -71.262427, 58.688000, 2.537000, 2.480000, 3, 318
29362.666667, 2025-11-10T01:48:22.647Z, 42.292442, -71.262426, 58.668000, 2.602000, 2.540000, 3, 318
29418.277778, 2025-11-10T01:48:22.703Z, 42.292443, -71.262424, 58.707000, 2.757000, 2.610000, 3, 318
29473.888889, 2025-11-10T01:48:22.758Z, 42.292444, -71.262423, 58.740000, 2.838000, 2.760000, 3, 318
29529.500000, 2025-11-10T01:48:22.814Z, 42.292445, -71.262422, 58.725000, 2.872000, 2.840000, 3, 318
29585.111111, 2025-11-10T01:48:22.870Z, 42.292446, -71.262421, 58.755000, 2.818000, 2.870000, 3, 318
29640.722222, 2025-11-10T01:48:22.925Z, 42.292447, -71.262420, 58.784000, 2.781000, 2.820000, 3, 318
29696.333333, 2025-11-10T01:48:22.981Z, 42.292448, -71.262419, 58.787000, 2.799000, 2.780000, 3, 318
29751.944444, 2025-11-10T01:48:23.036Z, 42.292448, -71.262418, 58.750000, 2.546000, 2.800000, 3, 318
29807.555556, 2025-11-10T01:48:23.092Z, 42.292449, -71.262418, 58.671000, 2.380000, 2.550000, 3, 318
29863.166667, 2025-11-10T01:48:23.148Z, 42.292450, -71.262416, 58.643000, 2.334000, 2.380000, 3, 318
29918.777778, 2025-11-10T01:48:23.203Z, 42.292450, -71.262415, 58.636000, 2.264000, 2.340000, 3, 318
29974.388889, 2025-11-10T01:48:23.259Z, 42.292451, -71.262414, 58.743000, 2.346000, 2.270000, 3, 318
30030.000000, 2025-11-10T01:48:23.304Z, 42.292452, -71.262412, 58.758000, 2.499000, 2.350000, 3, 318
30082.684211, 2025-11-10T01:48:23.356Z, 42.292453, -71.262411, 58.758000, 2.439000, 2.500000, 3, 318
30135.368421, 2025-11-10T01:48:23.409Z, 42.292454, -71.262410, 58.774000, 2.434000, 2.440000, 3, 318
30188.052632, 2025-11-10T01:48:23.462Z, 42.292454, -71.262409, 58.849000, 2.485000, 2.440000, 3, 318
30240.736842, 2025-11-10T01:48:23.514Z, 42.292455, -71.262407, 58.987000, 2.655000, 2.490000, 3, 318
30293.421053, 2025-11-10T01:48:23.567Z, 42.292456, -71.262406, 59.134000, 2.599000, 2.660000, 3, 318
30346.105263, 2025-11-10T01:48:23.620Z, 42.292457, -71.262405, 59.157000, 2.619000, 2.600000, 3, 318
30398.789474, 2025-11-10T01:48:23.672Z, 42.292458, -71.262405, 59.160000, 2.434000, 2.620000, 3, 318
30451.473684, 2025-11-10T01:48:23.725Z, 42.292458, -71.262404, 59.148000, 2.140000, 2.430000, 3, 318
30504.157895, 2025-11-10T01:48:23.778Z, 42.292458, -71.262403, 59.152000, 2.022000, 2.140000, 3, 318
30556.842105, 2025-11-10T01:48:23.830Z, 42.292458, -71.262402, 59.117000, 1.950000, 2.020000, 3, 318
30609.526316, 2025-11-10T01:48:23.883Z, 42.292459, -71.262401, 59.064000, 2.068000, 1.950000, 3, 318
30662.210526, 2025-11-10T01:48:23.936Z, 42.292460, -71.262400, 59.063000, 2.083000, 2.070000, 3, 318
30714.894737, 2025-11-10T01:48:23.988Z, 42.292461, -71.262400, 59.120000, 2.032000, 2.090000, 3, 318
30767.578947, 2025-11-10T01:48:24.041Z, 42.292462, -71.262399, 59.108000, 2.020000, 2.030000, 3, 318
30820.263158, 2025-11-10T01:48:24.094Z, 42.292463, -71.262398, 59.033000, 1.964000, 2.020000, 3, 318
30872.947368, 2025-11-10T01:48:24.146Z, 42.292464, -71.262397, 58.896000, 2.054000, 1.970000, 3, 318
30925.631579, 2025-11-10T01:48:24.199Z, 42.292465, -71.262397, 58.827000, 1.998000, 2.060000, 3, 318
30978.315789, 2025-11-10T01:48:24.252Z, 42.292466, -71.262396, 58.823000, 2.015000, 2.010000, 3, 318
31031.000000, 2025-11-10T01:48:24.349Z, 42.292467, -71.262395, 58.843000, 1.996000, 2.020000, 3, 323
31086.611111, 2025-11-10T01:48:24.404Z, 42.292467, -71.262394, 58.892000, 1.968000, 2.000000, 3, 323
31142.222222, 2025-11-10T01:48:24.460Z, 42.292467, -71.262393, 58.983000, 1.939000, 1.970000, 3, 323
31197.833333, 2025-11-10T01:48:24.515Z, 42.292467, -71.262392, 59.066000, 1.867000, 1.940000, 3, 323
31253.444444, 2025-11-10T01:48:24.571Z, 42.292467, -71.262390, 59.206000, 1.906000, 1.870000, 3, 323
31309.055556, 2025-11-10T01:48:24.627Z, 42.292468, -71.262389, 59.218000, 1.965000, 1.910000, 3, 323
31364.666667, 2025-11-10T01:48:24.682Z, 42.292469, -71.262388, 59.170000, 1.905000, 1.970000, 3, 323
31420.277778, 2025-11-10T01:48:24.738Z, 42.292469, -71.262387, 59.268000, 2.045000, 1.910000, 3, 323
31475.888889, 2025-11-10T01:48:24.793Z, 42.292470, -71.262386, 59.224000, 1.917000, 2.050000, 3, 323
31531.500000, 2025-11-10T01:48:24.849Z, 42.292470, -71.262385, 59.213000, 1.861000, 1.920000, 3, 323
31587.111111, 2025-11-10T01:48:24.905Z, 42.292471, -71.262384, 59.209000, 1.831000, 1.860000, 3, 323
31642.722222, 2025-11-10T01:48:24.960Z, 42.292471, -71.262383, 59.170000, 1.847000, 1.840000, 3, 323
31698.333333, 2025-11-10T01:48:25.016Z, 42.292472, -71.262382, 59.277000, 1.849000, 1.850000, 3, 323
31753.944444, 2025-11-10T01:48:25.071Z, 42.292472, -71.262381, 59.436000, 1.915000, 1.850000, 3, 323
31809.555556, 2025-11-10T01:48:25.127Z, 42.292473, -71.262379, 59.563000, 1.926000, 1.920000, 3, 323
31865.166667, 2025-11-10T01:48:25.183Z, 42.292474, -71.262378, 59.670000, 2.021000, 1.930000, 3, 323
31920.777778, 2025-11-10T01:48:25.238Z, 42.292474, -71.262377, 59.729000, 2.096000, 2.020000, 3, 323
31976.388889, 2025-11-10T01:48:25.294Z, 42.292476, -71.262377, 59.571000, 2.053000, 2.100000, 3, 323
32032.000000, 2025-11-10T01:48:25.284Z, 42.292476, -71.262376, 59.587000, 1.903000, 2.050000, 3, 323
32090.882353, 2025-11-10T01:48:25.342Z, 42.292476, -71.262375, 59.639000, 1.879000, 1.900000, 3, 323
32149.764706, 2025-11-10T01:48:25.401Z, 42.292477, -71.262375, 59.633000, 1.822000, 1.880000, 3, 323
32208.647059, 2025-11-10T01:48:25.460Z, 42.292477, -71.262374, 59.683000, 1.793000, 1.820000, 3, 323
32267.529412, 2025-11-10T01:48:25.519Z, 42.292478, -71.262373, 59.668000, 1.760000, 1.790000, 3, 323
32326.411765, 2025-11-10T01:48:25.578Z, 42.292479, -71.262372, 59.664000, 1.794000, 1.760000, 3, 323
32385.294118, 2025-11-10T01:48:25.637Z, 42.292479, -71.262371, 59.682000, 1.760000, 1.790000, 3, 323
32444.176471, 2025-11-10T01:48:25.696Z, 42.292480, -71.262371, 59.614000, 1.768000, 1.760000, 3, 323
32503.058824, 2025-11-10T01:48:25.755Z, 42.292481, -71.262370, 59.540000, 1.648000, 1.770000, 3, 323
32561.941176, 2025-11-10T01:48:25.813Z, 42.292481, -71.262369, 59.630000, 1.576000, 1.650000, 3, 323
32620.823529, 2025-11-10T01:48:25.872Z, 42.292481, -71.262369, 59.713000, 1.445000, 1.580000, 3, 323
32679.705882, 2025-11-10T01:48:25.931Z, 42.292481, -71.262368, 59.678000, 1.345000, 1.450000, 3, 323
32738.588235, 2025-11-10T01:48:25.990Z, 42.292481, -71.262368, 59.720000, 1.341000, 1.350000, 3, 323
32797.470588, 2025-11-10T01:48:26.049Z, 42.292482, -71.262367, 59.758000, 1.339000, 1.340000, 3, 323
32856.352941, 2025-11-10T01:48:26.108Z, 42.292482, -71.262366, 59.731000, 1.270000, 1.340000, 3, 323
32915.235294, 2025-11-10T01:48:26.167Z, 42.292483, -71.262366, 59.677000, 1.297000, 1.270000, 3, 323
32974.117647, 2025-11-10T01:48:26.226Z, 42.292483, -71.262365, 59.681000, 1.299000, 1.300000, 3, 323
33033.000000, 2025-11-10T01:48:26.274Z, 42.292484, -71.262365, 59.689000, 1.366000, 1.300000, 3, 323
33078.812500, 2025-11-10T01:48:26.319Z, 42.292484, -71.262364, 59.707000, 1.367000, 1.370000, 3, 323
33124.625000, 2025-11-10T01:48:26.365Z, 42.292484, -71.262363, 59.647000, 1.331000, 1.370000, 3, 323
33170.437500, 2025-11-10T01:48:26.411Z, 42.292485, -71.262362, 59.617000, 1.475000, 1.330000, 3, 323
33216.250000, 2025-11-10T01:48:26.457Z, 42.292486, -71.262362, 59.635000, 1.381000, 1.480000, 3, 323
33262.062500, 2025-11-10T01:48:26.503Z, 42.292486, -71.262361, 59.667000, 1.475000, 1.380000, 3, 323
33307.875000, 2025-11-10T01:48:26.548Z, 42.292487, -71.262360, 59.648000, 1.383000, 1.480000, 3, 323
33353.687500, 2025-11-10T01:48:26.594Z, 42.292487, -71.262360, 59.557000, 1.405000, 1.380000, 3, 323
33399.500000, 2025-11-10T01:48:26.640Z, 42.292488, -71.262359, 59.574000, 1.420000, 1.410000, 3, 323
33445.312500, 2025-11-10T01:48:26.686Z, 42.292489, -71.262359, 59.477000, 1.369000, 1.420000, 3, 323
33491.125000, 2025-11-10T01:48:26.732Z, 42.292490, -71.262358, 59.432000, 1.478000, 1.370000, 3, 323
33536.937500, 2025-11-10T01:48:26.777Z, 42.292490, -71.262357, 59.380000, 1.501000, 1.480000, 3, 323
33582.750000, 2025-11-10T01:48:26.823Z, 42.292491, -71.262356, 59.279000, 1.322000, 1.500000, 3, 323
33628.562500, 2025-11-10T01:48:26.869Z, 42.292491, -71.262355, 59.372000, 1.380000, 1.320000, 3, 323
33674.375000, 2025-11-10T01:48:26.915Z, 42.292492, -71.262355, 59.284000, 1.298000, 1.380000, 3, 323
33720.187500, 2025-11-10T01:48:26.961Z, 42.292492, -71.262354, 59.280000, 1.344000, 1.300000, 3, 323
