"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
0.000000, 2025-11-11T21:09:20.195Z, 42.291976, -71.262683, 48.719000, 0.136000, 0.090000, 3, 208
55.611111, 2025-11-11T21:09:20.250Z, 42.291977, -71.262684, 48.731000, 0.038000, 0.140000, 3, 208
111.222222, 2025-11-11T21:09:20.306Z, 42.291977, -71.262684, 48.718000, 0.020000, 0.040000, 3, 208
166.833333, 2025-11-11T21:09:20.361Z, 42.291977, -71.262683, 48.709000, 0.170000, 0.030000, 3, 208
222.444444, 2025-11-11T21:09:20.417Z, 42.291977, -71.262683, 48.705000, 0.197000, 0.170000, 3, 208
278.055556, 2025-11-11T21:09:20.473Z, 42.291978, -71.262683, 48.684000, 0.196000, 0.200000, 3, 208
333.666667, 2025-11-11T21:09:20.528Z, 42.291978, -71.262683, 48.672000, 0.170000, 0.200000, 3, 208
389.277778, 2025-11-11T21:09:20.584Z, 42.291978, -71.262683, 48.685000, 0.155000, 0.170000, 3, 208
444.888889, 2025-11-11T21:09:20.639Z, 42.291978, -71.262683, 48.685000, 0.157000, 0.160000, 3, 208
500.500000, 2025-11-11T21:09:20.695Z, 42.291978, -71.262683, 48.680000, 0.164000, 0.160000, 3, 208
556.111111, 2025-11-11T21:09:20.751Z, 42.291978, -71.262683, 48.677000, 0.215000, 0.170000, 3, 208
611.722222, 2025-11-11T21:09:20.806Z, 42.291979, -71.262683, 48.698000, 0.279000, 0.220000, 3, 208
667.333333, 2025-11-11T21:09:20.862Z, 42.291979, -71.262684, 48.691000, 0.384000, 0.280000, 3, 208
722.944444, 2025-11-11T21:09:20.917Z, 42.291979, -71.262684, 48.692000, 0.369000, 0.390000, 3, 208
778.555556, 2025-11-11T21:09:20.973Z, 42.291979, -71.262683, 48.685000, 0.286000, 0.370000, 3, 208
834.166667, 2025-11-11T21:09:21.029Z, 42.291979, -71.262682, 48.700000, 0.314000, 0.290000, 3, 208
889.777778, 2025-11-11T21:09:21.084Z, 42.291978, -71.262682, 48.679000, 0.383000, 0.320000, 3, 208
945.388889, 2025-11-11T21:09:21.140Z, 42.291978, -71.262682, 48.683000, 0.276000, 0.390000, 3, 208
1001.000000, 2025-11-11T21:09:22.505Z, 42.291978, -71.262683, 48.666000, 0.093000, 0.280000, 3, 208
1056.611111, 2025-11-11T21:09:22.560Z, 42.291979, -71.262684, 48.654000, 0.190000, 0.100000, 3, 208
1112.222222, 2025-11-11T21:09:22.616Z, 42.291979, -71.262684, 48.644000, 0.190000, 0.200000, 3, 208
1167.833333, 2025-11-11T21:09:22.671Z, 42.291978, -71.262683, 48.708000, 0.069000, 0.200000, 3, 208
1223.444444, 2025-11-11T21:09:22.727Z, 42.291978, -71.262683, 48.746000, 0.091000, 0.080000, 3, 208
1279.055556, 2025-11-11T21:09:22.783Z, 42.291978, -71.262683, 48.734000, 0.120000, 0.100000, 3, 208
1334.666667, 2025-11-11T21:09:22.838Z, 42.291978, -71.262684, 48.656000, 0.152000, 0.120000, 3, 208
1390.277778, 2025-11-11T21:09:22.894Z, 42.291978, -71.262684, 48.674000, 0.134000, 0.160000, 3, 208
1445.888889, 2025-11-11T21:09:22.949Z, 42.291979, -71.262683, 48.661000, 0.080000, 0.140000, 3, 208
1501.500000, 2025-11-11T21:09:23.005Z, 42.291979, -71.262683, 48.676000, 0.070000, 0.100000, 3, 208
1557.111111, 2025-11-11T21:09:23.061Z, 42.291980, -71.262682, 48.706000, 0.239000, 0.090000, 3, 208
1612.722222, 2025-11-11T21:09:23.116Z, 42.291979, -71.262683, 48.728000, 0.116000, 0.240000, 3, 208
1668.333333, 2025-11-11T21:09:23.172Z, 42.291979, -71.262683, 48.770000, 0.070000, 0.120000, 3, 208
1723.944444, 2025-11-11T21:09:23.227Z, 42.291979, -71.262683, 48.724000, 0.074000, 0.080000, 3, 208
1779.555556, 2025-11-11T21:09:23.283Z, 42.291979, -71.262682, 48.712000, 0.147000, 0.080000, 3, 208
1835.166667, 2025-11-11T21:09:23.339Z, 42.291979, -71.262682, 48.704000, 0.149000, 0.150000, 3, 208
1890.777778, 2025-11-11T21:09:23.394Z, 42.291980, -71.262682, 48.697000, 0.154000, 0.160000, 3, 208
1946.388889, 2025-11-11T21:09:23.450Z, 42.291980, -71.262682, 48.691000, 0.204000, 0.160000, 3, 208
2002.000000, 2025-11-11T21:09:23.550Z, 42.291980, -71.262682, 48.688000, 0.207000, 0.210000, 3, 208
2057.611111, 2025-11-11T21:09:23.605Z, 42.291980, -71.262682, 48.695000, 0.241000, 0.210000, 3, 208
2113.222222, 2025-11-11T21:09:23.661Z, 42.291980, -71.262682, 48.669000, 0.213000, 0.250000, 3, 208
2168.833333, 2025-11-11T21:09:23.716Z, 42.291981, -71.262682, 48.675000, 0.220000, 0.220000, 3, 208
2224.444444, 2025-11-11T21:09:23.772Z, 42.291981, -71.262682, 48.606000, 0.280000, 0.230000, 3, 208
2280.055556, 2025-11-11T21:09:23.828Z, 42.291981, -71.262682, 48.564000, 0.295000, 0.290000, 3, 208
2335.666667, 2025-11-11T21:09:23.883Z, 42.291982, -71.262682, 48.490000, 0.297000, 0.300000, 3, 208
2391.277778, 2025-11-11T21:09:23.939Z, 42.291982, -71.262682, 48.450000, 0.307000, 0.310000, 3, 208
2446.888889, 2025-11-11T21:09:23.994Z, 42.291983, -71.262682, 48.382000, 0.292000, 0.320000, 3, 208
2502.500000, 2025-11-11T21:09:24.050Z, 42.291983, -71.262682, 48.346000, 0.300000, 0.320000, 3, 208
2558.111111, 2025-11-11T21:09:24.106Z, 42.291983, -71.262682, 48.329000, 0.279000, 0.330000, 3, 208
2613.722222, 2025-11-11T21:09:24.161Z, 42.291983, -71.262682, 48.339000, 0.232000, 0.310000, 3, 208
2669.333333, 2025-11-11T21:09:24.217Z, 42.291983, -71.262682, 48.362000, 0.201000, 0.260000, 3, 208
2724.944444, 2025-11-11T21:09:24.272Z, 42.291982, -71.262682, 48.388000, 0.197000, 0.230000, 3, 208
2780.555556, 2025-11-11T21:09:24.328Z, 42.291982, -71.262682, 48.404000, 0.178000, 0.230000, 3, 208
2836.166667, 2025-11-11T21:09:24.384Z, 42.291982, -71.262682, 48.432000, 0.193000, 0.210000, 3, 208
2891.777778, 2025-11-11T21:09:24.439Z, 42.291982, -71.262682, 48.433000, 0.142000, 0.220000, 3, 208
2947.388889, 2025-11-11T21:09:24.495Z, 42.291981, -71.262682, 48.451000, 0.101000, 0.180000, 3, 208
3003.000000, 2025-11-11T21:09:24.540Z, 42.291981, -71.262683, 48.501000, 0.138000, 0.140000, 3, 208
3055.684211, 2025-11-11T21:09:24.592Z, 42.291981, -71.262683, 48.524000, 0.160000, 0.160000, 3, 208
3108.368421, 2025-11-11T21:09:24.645Z, 42.291980, -71.262682, 48.599000, 0.074000, 0.180000, 3, 208
3161.052632, 2025-11-11T21:09:24.698Z, 42.291980, -71.262682, 48.596000, 0.074000, 0.100000, 3, 208
3213.736842, 2025-11-11T21:09:24.750Z, 42.291980, -71.262682, 48.646000, 0.078000, 0.100000, 3, 208
3266.421053, 2025-11-11T21:09:24.803Z, 42.291981, -71.262682, 48.650000, 0.035000, 0.090000, 3, 208
3319.105263, 2025-11-11T21:09:24.856Z, 42.291981, -71.262681, 48.688000, 0.132000, 0.050000, 3, 208
3371.789474, 2025-11-11T21:09:24.908Z, 42.291981, -71.262681, 48.590000, 0.131000, 0.130000, 3, 208
3424.473684, 2025-11-11T21:09:24.961Z, 42.291982, -71.262681, 48.495000, 0.147000, 0.140000, 3, 208
3477.157895, 2025-11-11T21:09:25.014Z, 42.291982, -71.262681, 48.540000, 0.332000, 0.160000, 3, 208
3529.842105, 2025-11-11T21:09:25.066Z, 42.291983, -71.262680, 48.618000, 0.527000, 0.340000, 3, 208
3582.526316, 2025-11-11T21:09:25.119Z, 42.291983, -71.262679, 48.635000, 0.556000, 0.530000, 3, 208
3635.210526, 2025-11-11T21:09:25.172Z, 42.291984, -71.262681, 48.484000, 0.481000, 0.560000, 3, 208
3687.894737, 2025-11-11T21:09:25.224Z, 42.291984, -71.262681, 48.466000, 0.448000, 0.480000, 3, 208
3740.578947, 2025-11-11T21:09:25.277Z, 42.291984, -71.262681, 48.531000, 0.395000, 0.450000, 3, 208
3793.263158, 2025-11-11T21:09:25.330Z, 42.291983, -71.262681, 48.562000, 0.358000, 0.400000, 3, 208
3845.947368, 2025-11-11T21:09:25.382Z, 42.291984, -71.262681, 48.495000, 0.450000, 0.360000, 3, 208
3898.631579, 2025-11-11T21:09:25.435Z, 42.291985, -71.262681, 48.411000, 0.513000, 0.450000, 3, 208
3951.315789, 2025-11-11T21:09:25.488Z, 42.291985, -71.262681, 48.392000, 0.463000, 0.520000, 3, 208
4004.000000, 2025-11-11T21:09:25.530Z, 42.291985, -71.262681, 48.463000, 0.531000, 0.470000, 3, 208
4059.611111, 2025-11-11T21:09:25.585Z, 42.291985, -71.262681, 48.428000, 0.480000, 0.530000, 3, 208
4115.222222, 2025-11-11T21:09:25.641Z, 42.291986, -71.262681, 48.355000, 0.386000, 0.480000, 3, 208
4170.833333, 2025-11-11T21:09:25.696Z, 42.291986, -71.262681, 48.365000, 0.335000, 0.390000, 3, 208
4226.444444, 2025-11-11T21:09:25.752Z, 42.291986, -71.262680, 48.384000, 0.327000, 0.340000, 3, 208
4282.055556, 2025-11-11T21:09:25.808Z, 42.291986, -71.262680, 48.327000, 0.296000, 0.330000, 3, 208
4337.666667, 2025-11-11T21:09:25.863Z, 42.291986, -71.262680, 48.258000, 0.382000, 0.300000, 3, 208
4393.277778, 2025-11-11T21:09:25.919Z, 42.291987, -71.262680, 48.213000, 0.438000, 0.390000, 3, 208
4448.888889, 2025-11-11T21:09:25.974Z, 42.291987, -71.262680, 48.171000, 0.476000, 0.450000, 3, 208
4504.500000, 2025-11-11T21:09:26.030Z, 42.291988, -71.262680, 48.098000, 0.420000, 0.490000, 3, 208
4560.111111, 2025-11-11T21:09:26.086Z, 42.291988, -71.262681, 48.048000, 0.442000, 0.430000, 3, 208
4615.722222, 2025-11-11T21:09:26.141Z, 42.291988, -71.262681, 47.987000, 0.408000, 0.460000, 3, 208
4671.333333, 2025-11-11T21:09:26.197Z, 42.291988, -71.262681, 47.975000, 0.365000, 0.430000, 3, 208
4726.944444, 2025-11-11T21:09:26.252Z, 42.291989, -71.262681, 47.932000, 0.327000, 0.380000, 3, 208
4782.555556, 2025-11-11T21:09:26.308Z, 42.291989, -71.262681, 47.893000, 0.306000, 0.350000, 3, 208
4838.166667, 2025-11-11T21:09:26.364Z, 42.291989, -71.262681, 47.787000, 0.341000, 0.320000, 3, 208
4893.777778, 2025-11-11T21:09:26.419Z, 42.291990, -71.262682, 47.720000, 0.334000, 0.360000, 3, 208
4949.388889, 2025-11-11T21:09:26.475Z, 42.291990, -71.262682, 47.668000, 0.263000, 0.360000, 3, 208
5005.000000, 2025-11-11T21:09:26.575Z, 42.291990, -71.262682, 47.636000, 0.195000, 0.290000, 3, 278
5060.611111, 2025-11-11T21:09:26.630Z, 42.291990, -71.262683, 47.578000, 0.147000, 0.230000, 3, 278
5116.222222, 2025-11-11T21:09:26.686Z, 42.291990, -71.262683, 47.531000, 0.163000, 0.200000, 3, 278
5171.833333, 2025-11-11T21:09:26.741Z, 42.291990, -71.262683, 47.549000, 0.133000, 0.210000, 3, 278
5227.444444, 2025-11-11T21:09:26.797Z, 42.291990, -71.262683, 47.592000, 0.189000, 0.180000, 3, 278
5283.055556, 2025-11-11T21:09:26.853Z, 42.291991, -71.262683, 47.508000, 0.360000, 0.220000, 3, 278
5338.666667, 2025-11-11T21:09:26.908Z, 42.291991, -71.262684, 47.489000, 0.250000, 0.380000, 3, 278
5394.277778, 2025-11-11T21:09:26.964Z, 42.291990, -71.262684, 47.499000, 0.182000, 0.280000, 3, 278
5449.888889, 2025-11-11T21:09:27.019Z, 42.291990, -71.262684, 47.481000, 0.153000, 0.220000, 3, 278
5505.500000, 2025-11-11T21:09:27.075Z, 42.291991, -71.262684, 47.439000, 0.162000, 0.190000, 3, 278
5561.111111, 2025-11-11T21:09:27.131Z, 42.291991, -71.262684, 47.398000, 0.183000, 0.200000, 3, 278
5616.722222, 2025-11-11T21:09:27.186Z, 42.291991, -71.262685, 47.368000, 0.193000, 0.220000, 3, 278
5672.333333, 2025-11-11T21:09:27.242Z, 42.291991, -71.262685, 47.358000, 0.147000, 0.230000, 3, 278
5727.944444, 2025-11-11T21:09:27.297Z, 42.291991, -71.262685, 47.349000, 0.107000, 0.190000, 3, 278
5783.555556, 2025-11-11T21:09:27.353Z, 42.291992, -71.262685, 47.347000, 0.159000, 0.170000, 3, 278
5839.166667, 2025-11-11T21:09:27.409Z, 42.291991, -71.262686, 47.334000, 0.113000, 0.200000, 3, 278
5894.777778, 2025-11-11T21:09:27.464Z, 42.291992, -71.262685, 47.342000, 0.158000, 0.170000, 3, 278
5950.388889, 2025-11-11T21:09:27.520Z, 42.291992, -71.262685, 47.350000, 0.158000, 0.200000, 3, 278
6006.000000, 2025-11-11T21:09:27.510Z, 42.291992, -71.262686, 47.352000, 0.103000, 0.200000, 3, 278
6061.611111, 2025-11-11T21:09:27.565Z, 42.291991, -71.262686, 47.356000, 0.037000, 0.160000, 3, 278
6117.222222, 2025-11-11T21:09:27.621Z, 42.291991, -71.262686, 47.355000, 0.029000, 0.120000, 3, 278
6172.833333, 2025-11-11T21:09:27.676Z, 42.291991, -71.262686, 47.376000, 0.047000, 0.120000, 3, 278
6228.444444, 2025-11-11T21:09:27.732Z, 42.291991, -71.262686, 47.381000, 0.094000, 0.120000, 3, 278
6284.055556, 2025-11-11T21:09:27.788Z, 42.291991, -71.262686, 47.389000, 0.071000, 0.140000, 3, 278
6339.666667, 2025-11-11T21:09:27.843Z, 42.291990, -71.262687, 47.396000, 0.126000, 0.120000, 3, 278
6395.277778, 2025-11-11T21:09:27.899Z, 42.291990, -71.262687, 47.405000, 0.096000, 0.160000, 3, 278
6450.888889, 2025-11-11T21:09:27.954Z, 42.291990, -71.262687, 47.396000, 0.090000, 0.140000, 3, 278
6506.500000, 2025-11-11T21:09:28.010Z, 42.291990, -71.262687, 47.390000, 0.140000, 0.130000, 3, 278
6562.111111, 2025-11-11T21:09:28.066Z, 42.291990, -71.262687, 47.392000, 0.086000, 0.170000, 3, 278
6617.722222, 2025-11-11T21:09:28.121Z, 42.291990, -71.262687, 47.391000, 0.080000, 0.130000, 3, 278
6673.333333, 2025-11-11T21:09:28.177Z, 42.291990, -71.262687, 47.372000, 0.120000, 0.120000, 3, 278
6728.944444, 2025-11-11T21:09:28.232Z, 42.291990, -71.262688, 47.360000, 0.103000, 0.150000, 3, 278
6784.555556, 2025-11-11T21:09:28.288Z, 42.291990, -71.262688, 47.344000, 0.124000, 0.140000, 3, 278
6840.166667, 2025-11-11T21:09:28.344Z, 42.291990, -71.262688, 47.336000, 0.041000, 0.160000, 3, 278
6895.777778, 2025-11-11T21:09:28.399Z, 42.291990, -71.262688, 47.329000, 0.039000, 0.100000, 3, 278
6951.388889, 2025-11-11T21:09:28.455Z, 42.291990, -71.262688, 47.319000, 0.022000, 0.100000, 3, 278
7007.000000, 2025-11-11T21:09:28.555Z, 42.291990, -71.262688, 47.305000, 0.021000, 0.090000, 3, 278
7059.684211, 2025-11-11T21:09:28.607Z, 42.291991, -71.262688, 47.327000, 0.055000, 0.100000, 3, 278
7112.368421, 2025-11-11T21:09:28.660Z, 42.291991, -71.262688, 47.343000, 0.100000, 0.100000, 3, 278
7165.052632, 2025-11-11T21:09:28.713Z, 42.291991, -71.262688, 47.362000, 0.104000, 0.130000, 3, 278
7217.736842, 2025-11-11T21:09:28.765Z, 42.291990, -71.262688, 47.384000, 0.083000, 0.130000, 3, 278
7270.421053, 2025-11-11T21:09:28.818Z, 42.291991, -71.262688, 47.389000, 0.093000, 0.110000, 3, 278
7323.105263, 2025-11-11T21:09:28.871Z, 42.291991, -71.262687, 47.392000, 0.071000, 0.120000, 3, 278
7375.789474, 2025-11-11T21:09:28.923Z, 42.291990, -71.262687, 47.395000, 0.040000, 0.100000, 3, 278
7428.473684, 2025-11-11T21:09:28.976Z, 42.291990, -71.262687, 47.398000, 0.051000, 0.080000, 3, 278
7481.157895, 2025-11-11T21:09:29.029Z, 42.291990, -71.262687, 47.402000, 0.071000, 0.090000, 3, 278
7533.842105, 2025-11-11T21:09:29.081Z, 42.291990, -71.262687, 47.415000, 0.028000, 0.100000, 3, 278
7586.526316, 2025-11-11T21:09:29.134Z, 42.291990, -71.262687, 47.435000, 0.013000, 0.080000, 3, 278
7639.210526, 2025-11-11T21:09:29.187Z, 42.291990, -71.262687, 47.451000, 0.014000, 0.070000, 3, 278
7691.894737, 2025-11-11T21:09:29.239Z, 42.291990, -71.262687, 47.473000, 0.026000, 0.070000, 3, 278
7744.578947, 2025-11-11T21:09:29.292Z, 42.291990, -71.262687, 47.494000, 0.017000, 0.060000, 3, 278
7797.263158, 2025-11-11T21:09:29.345Z, 42.291990, -71.262687, 47.511000, 0.039000, 0.060000, 3, 278
7849.947368, 2025-11-11T21:09:29.397Z, 42.291990, -71.262687, 47.478000, 0.040000, 0.060000, 3, 278
7902.631579, 2025-11-11T21:09:29.450Z, 42.291990, -71.262687, 47.486000, 0.010000, 0.070000, 3, 278
7955.315789, 2025-11-11T21:09:29.503Z, 42.291990, -71.262687, 47.491000, 0.033000, 0.060000, 3, 278
8008.000000, 2025-11-11T21:09:29.545Z, 42.291990, -71.262687, 47.493000, 0.016000, 0.060000, 3, 208
8063.611111, 2025-11-11T21:09:29.600Z, 42.291990, -71.262687, 47.493000, 0.031000, 0.050000, 3, 208
8119.222222, 2025-11-11T21:09:29.656Z, 42.291990, -71.262687, 47.495000, 0.033000, 0.060000, 3, 208
8174.833333, 2025-11-11T21:09:29.711Z, 42.291990, -71.262687, 47.499000, 0.010000, 0.060000, 3, 208
8230.444444, 2025-11-11T21:09:29.767Z, 42.291989, -71.262687, 47.509000, 0.039000, 0.050000, 3, 208
8286.055556, 2025-11-11T21:09:29.823Z, 42.291989, -71.262688, 47.509000, 0.059000, 0.060000, 3, 208
8341.666667, 2025-11-11T21:09:29.878Z, 42.291989, -71.262687, 47.522000, 0.089000, 0.080000, 3, 208
8397.277778, 2025-11-11T21:09:29.934Z, 42.291989, -71.262688, 47.549000, 0.049000, 0.100000, 3, 208
8452.888889, 2025-11-11T21:09:29.989Z, 42.291989, -71.262688, 47.544000, 0.044000, 0.060000, 3, 208
8508.500000, 2025-11-11T21:09:30.045Z, 42.291989, -71.262687, 47.551000, 0.018000, 0.060000, 3, 208
8564.111111, 2025-11-11T21:09:30.101Z, 42.291989, -71.262688, 47.539000, 0.036000, 0.040000, 3, 208
8619.722222, 2025-11-11T21:09:30.156Z, 42.291989, -71.262688, 47.523000, 0.047000, 0.050000, 3, 208
8675.333333, 2025-11-11T21:09:30.212Z, 42.291989, -71.262688, 47.502000, 0.058000, 0.060000, 3, 208
8730.944444, 2025-11-11T21:09:30.267Z, 42.291990, -71.262688, 47.489000, 0.039000, 0.080000, 3, 208
8786.555556, 2025-11-11T21:09:30.323Z, 42.291990, -71.262688, 47.476000, 0.061000, 0.060000, 3, 208
8842.166667, 2025-11-11T21:09:30.379Z, 42.291990, -71.262688, 47.451000, 0.063000, 0.080000, 3, 208
8897.777778, 2025-11-11T21:09:30.434Z, 42.291989, -71.262688, 47.487000, 0.045000, 0.080000, 3, 208
8953.388889, 2025-11-11T21:09:30.490Z, 42.291989, -71.262688, 47.464000, 0.027000, 0.060000, 3, 208
9009.000000, 2025-11-11T21:09:30.535Z, 42.291990, -71.262688, 47.445000, 0.054000, 0.050000, 3, 213
9064.611111, 2025-11-11T21:09:30.590Z, 42.291990, -71.262688, 47.414000, 0.064000, 0.080000, 3, 213
9120.222222, 2025-11-11T21:09:30.646Z, 42.291990, -71.262688, 47.425000, 0.008000, 0.080000, 3, 213
9175.833333, 2025-11-11T21:09:30.701Z, 42.291990, -71.262688, 47.398000, 0.086000, 0.050000, 3, 213
9231.444444, 2025-11-11T21:09:30.757Z, 42.291990, -71.262688, 47.394000, 0.062000, 0.100000, 3, 213
9287.055556, 2025-11-11T21:09:30.813Z, 42.291990, -71.262688, 47.406000, 0.073000, 0.080000, 3, 213
9342.666667, 2025-11-11T21:09:30.868Z, 42.291990, -71.262688, 47.414000, 0.067000, 0.090000, 3, 213
9398.277778, 2025-11-11T21:09:30.924Z, 42.291990, -71.262688, 47.432000, 0.095000, 0.090000, 3, 213
9453.888889, 2025-11-11T21:09:30.979Z, 42.291990, -71.262688, 47.439000, 0.025000, 0.110000, 3, 213
9509.500000, 2025-11-11T21:09:31.035Z, 42.291989, -71.262688, 47.450000, 0.051000, 0.060000, 3, 213
9565.111111, 2025-11-11T21:09:31.091Z, 42.291989, -71.262688, 47.465000, 0.022000, 0.080000, 3, 213
9620.722222, 2025-11-11T21:09:31.146Z, 42.291989, -71.262688, 47.468000, 0.042000, 0.060000, 3, 213
9676.333333, 2025-11-11T21:09:31.202Z, 42.291989, -71.262688, 47.497000, 0.011000, 0.070000, 3, 213
9731.944444, 2025-11-11T21:09:31.257Z, 42.291989, -71.262688, 47.511000, 0.018000, 0.050000, 3, 213
9787.555556, 2025-11-11T21:09:31.313Z, 42.291989, -71.262688, 47.509000, 0.036000, 0.050000, 3, 213
9843.166667, 2025-11-11T21:09:31.369Z, 42.291989, -71.262688, 47.512000, 0.050000, 0.060000, 3, 213
9898.777778, 2025-11-11T21:09:31.424Z, 42.291989, -71.262688, 47.520000, 0.031000, 0.070000, 3, 213
9954.388889, 2025-11-11T21:09:31.480Z, 42.291989, -71.262688, 47.531000, 0.031000, 0.060000, 3, 213
10010.000000, 2025-11-11T21:09:31.580Z, 42.291989, -71.262688, 47.523000, 0.068000, 0.060000, 3, 213
10065.611111, 2025-11-11T21:09:31.635Z, 42.291989, -71.262688, 47.520000, 0.095000, 0.080000, 3, 213
10121.222222, 2025-11-11T21:09:31.691Z, 42.291989, -71.262688, 47.486000, 0.095000, 0.110000, 3, 213
10176.833333, 2025-11-11T21:09:31.746Z, 42.291988, -71.262688, 47.441000, 0.214000, 0.110000, 3, 213
10232.444444, 2025-11-11T21:09:31.802Z, 42.291988, -71.262686, 47.316000, 0.388000, 0.230000, 3, 213
10288.055556, 2025-11-11T21:09:31.858Z, 42.291988, -71.262686, 47.290000, 0.380000, 0.400000, 3, 213
10343.666667, 2025-11-11T21:09:31.913Z, 42.291988, -71.262686, 47.253000, 0.351000, 0.400000, 3, 213
10399.277778, 2025-11-11T21:09:31.969Z, 42.291988, -71.262686, 47.260000, 0.325000, 0.370000, 3, 213
10454.888889, 2025-11-11T21:09:32.024Z, 42.291988, -71.262686, 47.260000, 0.282000, 0.350000, 3, 213
10510.500000, 2025-11-11T21:09:32.080Z, 42.291988, -71.262688, 47.376000, 0.033000, 0.310000, 3, 213
10566.111111, 2025-11-11T21:09:32.136Z, 42.291989, -71.262688, 47.362000, 0.044000, 0.090000, 3, 213
10621.722222, 2025-11-11T21:09:32.191Z, 42.291989, -71.262688, 47.374000, 0.039000, 0.100000, 3, 213
10677.333333, 2025-11-11T21:09:32.247Z, 42.291989, -71.262688, 47.388000, 0.098000, 0.090000, 3, 213
10732.944444, 2025-11-11T21:09:32.302Z, 42.291989, -71.262689, 47.402000, 0.136000, 0.130000, 3, 213
10788.555556, 2025-11-11T21:09:32.358Z, 42.291990, -71.262689, 47.435000, 0.269000, 0.160000, 3, 213
10844.166667, 2025-11-11T21:09:32.414Z, 42.291990, -71.262690, 47.465000, 0.315000, 0.280000, 3, 213
10899.777778, 2025-11-11T21:09:32.469Z, 42.291990, -71.262690, 47.488000, 0.333000, 0.320000, 3, 213
10955.388889, 2025-11-11T21:09:32.525Z, 42.291990, -71.262691, 47.504000, 0.362000, 0.340000, 3, 213
11011.000000, 2025-11-11T21:09:32.570Z, 42.291990, -71.262691, 47.552000, 0.400000, 0.360000, 3, 213
11066.611111, 2025-11-11T21:09:32.625Z, 42.291991, -71.262692, 47.570000, 0.463000, 0.400000, 3, 213
11122.222222, 2025-11-11T21:09:32.681Z, 42.291991, -71.262692, 47.592000, 0.524000, 0.460000, 3, 213
11177.833333, 2025-11-11T21:09:32.736Z, 42.291991, -71.262693, 47.710000, 0.597000, 0.520000, 3, 213
11233.444444, 2025-11-11T21:09:32.792Z, 42.291991, -71.262693, 47.729000, 0.574000, 0.600000, 3, 213
11289.055556, 2025-11-11T21:09:32.848Z, 42.291991, -71.262693, 47.732000, 0.541000, 0.570000, 3, 213
11344.666667, 2025-11-11T21:09:32.903Z, 42.291991, -71.262693, 47.727000, 0.488000, 0.540000, 3, 213
11400.277778, 2025-11-11T21:09:32.959Z, 42.291991, -71.262693, 47.686000, 0.399000, 0.490000, 3, 213
11455.888889, 2025-11-11T21:09:33.014Z, 42.291991, -71.262693, 47.695000, 0.396000, 0.400000, 3, 213
11511.500000, 2025-11-11T21:09:33.070Z, 42.291991, -71.262693, 47.713000, 0.383000, 0.400000, 3, 213
11567.111111, 2025-11-11T21:09:33.126Z, 42.291990, -71.262692, 47.732000, 0.286000, 0.380000, 3, 213
11622.722222, 2025-11-11T21:09:33.181Z, 42.291990, -71.262692, 47.717000, 0.243000, 0.290000, 3, 213
11678.333333, 2025-11-11T21:09:33.237Z, 42.291990, -71.262692, 47.671000, 0.221000, 0.240000, 3, 213
11733.944444, 2025-11-11T21:09:33.292Z, 42.291990, -71.262692, 47.622000, 0.220000, 0.220000, 3, 213
11789.555556, 2025-11-11T21:09:33.348Z, 42.291990, -71.262692, 47.583000, 0.205000, 0.220000, 3, 213
11845.166667, 2025-11-11T21:09:33.404Z, 42.291990, -71.262692, 47.601000, 0.121000, 0.210000, 3, 213
11900.777778, 2025-11-11T21:09:33.459Z, 42.291990, -71.262692, 47.627000, 0.112000, 0.120000, 3, 213
11956.388889, 2025-11-11T21:09:33.515Z, 42.291989, -71.262692, 47.660000, 0.063000, 0.110000, 3, 213
12012.000000, 2025-11-11T21:09:33.560Z, 42.291989, -71.262692, 47.646000, 0.097000, 0.060000, 3, 213
12064.684211, 2025-11-11T21:09:33.612Z, 42.291989, -71.262692, 47.636000, 0.084000, 0.100000, 3, 213
12117.368421, 2025-11-11T21:09:33.665Z, 42.291989, -71.262692, 47.630000, 0.096000, 0.090000, 3, 213
12170.052632, 2025-11-11T21:09:33.718Z, 42.291989, -71.262692, 47.652000, 0.079000, 0.100000, 3, 213
12222.736842, 2025-11-11T21:09:33.770Z, 42.291989, -71.262692, 47.675000, 0.074000, 0.080000, 3, 213
12275.421053, 2025-11-11T21:09:33.823Z, 42.291989, -71.262692, 47.683000, 0.053000, 0.070000, 3, 213
12328.105263, 2025-11-11T21:09:33.876Z, 42.291989, -71.262692, 47.700000, 0.035000, 0.050000, 3, 213
12380.789474, 2025-11-11T21:09:33.928Z, 42.291989, -71.262691, 47.707000, 0.004000, 0.040000, 3, 213
12433.473684, 2025-11-11T21:09:33.981Z, 42.291989, -71.262692, 47.683000, 0.052000, 0.010000, 3, 213
12486.157895, 2025-11-11T21:09:34.034Z, 42.291989, -71.262692, 47.677000, 0.064000, 0.050000, 3, 213
12538.842105, 2025-11-11T21:09:34.086Z, 42.291988, -71.262691, 47.671000, 0.074000, 0.060000, 3, 213
12591.526316, 2025-11-11T21:09:34.139Z, 42.291989, -71.262691, 47.561000, 0.034000, 0.070000, 3, 213
12644.210526, 2025-11-11T21:09:34.192Z, 42.291989, -71.262691, 47.507000, 0.117000, 0.050000, 3, 213
12696.894737, 2025-11-11T21:09:34.244Z, 42.291988, -71.262691, 47.479000, 0.186000, 0.120000, 3, 213
